date;temperaturemin;temperaturemax;precipitation;snowfall;snowdepth;avgwindspeed;fastest2minwinddir;fastest2minwindspeed;fastest5secwinddir;fastest5secwindspeed;fog;fogheavy;mist;rain;fogground;ice;glaze;drizzle;snow;freezingrain;smokehaze;thunder;highwind;hail;blowingsnow;dust;freezingfog
2019-04-17;48.0;80.1;0.0;0.0;0.0;6.71;230;12.97;220;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-04-21;44.1;64.0;0.0;0.0;0.0;3.13;220;12.08;210;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-04-22;43.0;73.0;0.0;0.0;0.0;1.79;310;12.08;310;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-04-25;59.0;82.0;0.0;0.0;0.0;5.14;240;17.0;220;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-05-02;63.0;84.9;0.0;0.0;0.0;9.17;250;16.11;230;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-05-20;69.1;88.0;0.0;0.0;0.0;10.96;240;18.12;230;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-05-22;62.1;80.1;0.0;0.0;0.0;6.04;210;14.99;210;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-05-23;64.0;84.0;0.0;0.0;0.0;8.05;230;19.91;240;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-06-07;71.1;78.1;0.53;0.0;0.0;4.7;230;12.08;90;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-06-11;61.0;81.0;0.02;0.0;0.0;6.26;40;14.99;50;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-06-13;61.0;79.0;0.35;0.0;0.0;7.61;230;19.91;230;25.05;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-06-14;53.1;79.0;0.0;0.0;0.0;4.03;340;14.09;350;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-06-23;66.9;81.0;0.0;0.0;0.0;4.03;90;12.08;80;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-07-04;72.0;96.1;1.0;0.0;0.0;3.58;220;21.03;230;29.97;Yes;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No
2019-07-08;73.9;91.9;0.17;0.0;0.0;4.7;40;17.0;40;23.04;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2019-07-16;71.1;96.1;0.0;0.0;0.0;3.36;150;14.99;120;19.01;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2019-07-17;75.9;98.1;0.03;0.0;0.0;8.95;240;25.95;250;33.11;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2019-07-24;62.1;84.0;0.0;0.0;0.0;4.7;40;14.99;30;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-08-01;66.9;91.0;0.87;0.0;0.0;4.47;130;33.11;140;50.11;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2019-08-08;68.0;91.0;0.12;0.0;0.0;3.36;240;19.91;240;23.94;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2012-06-26;61.0;81.0;0.0;0.0;0.0;6.93;50;17.9;40;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-06-29;71.1;105.1;0.0;0.0;0.0;5.82;350;23.04;330;38.03;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-07-07;72.0;102.0;0.0;0.0;0.0;6.26;240;17.9;230;25.05;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-07-12;69.1;82.9;0.0;0.0;0.0;4.03;70;8.05;;;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-07-14;73.9;91.9;0.0;0.0;0.0;4.47;160;8.05;;;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-07-16;73.9;96.1;0.0;0.0;0.0;7.38;230;14.99;220;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-07-18;75.0;98.1;0.0;0.0;0.0;8.5;220;17.0;240;25.05;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2012-07-22;72.0;88.0;1.1;0.0;0.0;2.01;90;10.07;90;12.08;No;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2012-08-04;75.0;91.9;0.0;0.0;0.0;6.71;190;14.99;190;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-08-05;73.9;91.9;0.0;0.0;0.0;8.95;180;21.92;180;29.08;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-08-13;66.9;90.0;0.0;0.0;0.0;2.24;240;8.95;160;14.09;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-08-15;71.1;88.0;0.0;0.0;0.0;4.25;140;14.09;140;17.9;No;No;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2012-08-21;69.1;82.0;0.0;0.0;0.0;1.57;140;10.07;120;17.0;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-08-27;70.0;88.0;0.0;0.0;0.0;3.13;160;12.08;90;25.05;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-08-31;71.1;91.9;0.0;0.0;0.0;6.49;240;12.97;250;16.11;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-09-11;55.0;78.1;0.0;0.0;0.0;2.46;50;12.08;50;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-09-12;53.1;79.0;0.0;0.0;0.0;3.36;80;12.97;100;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-09-17;62.1;82.0;0.72;0.0;0.0;3.36;160;10.07;140;14.99;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-09-18;68.0;81.0;1.7;0.0;0.0;9.17;230;23.04;280;34.9;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2012-09-20;53.1;75.9;0.0;0.0;0.0;1.34;50;8.95;120;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-09-21;55.0;82.0;0.0;0.0;0.0;2.91;220;10.07;240;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-09-29;60.1;68.0;0.99;0.0;0.0;4.03;40;12.08;50;14.09;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2012-10-03;72.0;86.0;0.0;0.0;0.0;4.92;210;12.97;210;16.11;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-10-08;46.9;52.0;0.38;0.0;0.0;8.05;50;16.11;50;21.03;No;No;No;Yes;No;No;No;Yes;No;No;No;Yes;No;No;No;No;No
2012-10-10;54.0;72.0;0.0;0.0;0.0;4.03;240;14.09;280;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-10-12;44.1;73.0;0.0;0.0;0.0;3.36;70;17.9;80;25.05;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-10-18;48.0;79.0;0.0;0.0;0.0;5.59;170;17.0;170;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-10-20;46.0;72.0;0.0;0.0;0.0;2.68;240;14.09;240;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-10-21;41.0;68.0;0.0;0.0;0.0;0.89;40;8.95;40;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-10-30;42.1;51.1;0.07;0.0;0.0;12.75;250;21.03;230;31.99;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-11-03;34.0;61.0;0.0;0.0;0.0;2.68;320;12.08;300;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-11-09;30.9;64.9;0.0;0.0;0.0;1.12;240;8.95;230;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-11-10;36.0;73.9;0.0;0.0;0.0;2.68;240;12.08;240;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-11-11;39.0;75.0;0.0;0.0;0.0;4.47;200;12.08;180;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-11-12;52.0;73.9;0.0;0.0;0.0;6.93;190;14.09;180;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-11-14;33.1;51.1;0.0;0.0;0.0;7.61;40;17.9;40;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-11-16;39.0;55.0;0.0;0.0;0.0;4.47;40;14.09;40;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-11-17;34.0;55.9;0.0;0.0;0.0;7.61;40;19.91;40;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-11-22;34.0;61.0;0.0;0.0;0.0;3.58;40;14.99;40;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-11-29;25.0;55.0;0.0;0.0;0.0;1.34;240;10.07;240;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-12-07;45.0;55.9;0.05;0.0;0.0;3.13;80;8.05;10;8.95;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
2012-12-09;51.1;72.0;0.02;0.0;0.0;5.59;170;14.09;170;16.11;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-12-11;50.0;64.9;0.0;0.0;0.0;6.93;220;17.9;230;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-12-12;39.0;50.0;0.24;0.0;0.0;9.17;50;17.0;50;21.92;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-12-15;32.0;57.9;0.0;0.0;0.0;1.57;90;8.95;140;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-12-17;55.0;62.1;0.18;0.0;0.0;7.83;220;19.91;150;25.05;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-12-22;32.0;50.0;0.0;0.0;0.0;7.38;290;17.0;290;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2012-12-26;37.0;48.9;1.41;0.0;0.0;9.17;80;23.04;90;31.09;No;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2013-01-02;39.9;48.9;0.24;0.0;0.0;3.58;40;12.08;40;16.11;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
2013-01-03;28.9;45.0;0.0;0.0;0.0;1.79;40;6.93;90;12.97;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-01-08;28.0;55.9;0.0;0.0;0.0;0.89;130;8.95;140;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-01-09;35.1;68.0;0.0;0.0;0.0;1.79;230;12.08;230;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-01-10;46.0;64.9;0.0;0.0;0.0;4.47;70;12.97;80;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-01-13;55.0;75.0;0.0;0.0;0.0;8.05;230;21.03;230;23.94;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-01-14;57.9;69.1;0.0;0.0;0.0;6.04;230;14.09;230;17.9;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-01-17;33.1;51.1;1.41;0.71;0.0;8.72;50;31.99;30;38.92;No;No;No;Yes;No;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No
2013-01-22;25.0;43.0;0.0;0.0;0.0;5.37;300;14.99;300;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-01-23;18.0;42.1;0.0;0.0;0.0;4.25;230;17.0;260;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-01-24;21.0;36.0;0.0;0.0;0.0;6.93;20;17.9;340;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-01-29;44.1;73.0;0.0;0.0;0.0;8.95;230;17.0;230;19.91;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-02-05;39.0;60.1;0.0;0.0;0.0;5.82;220;14.99;240;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-02-13;42.1;50.0;0.23;0.0;0.0;3.58;310;12.08;320;17.0;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
2013-02-21;25.0;54.0;0.0;0.0;0.0;4.25;90;16.11;100;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-03-02;26.1;48.0;0.0;0.0;0.0;3.58;310;12.97;320;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-03-10;32.0;66.9;0.0;0.0;0.0;3.36;140;12.08;170;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-03-18;37.9;43.0;0.28;0.0;0.0;6.49;90;14.09;80;19.91;Yes;Yes;No;No;No;No;No;Yes;No;No;No;Yes;No;No;No;No;No
2013-03-21;30.9;46.0;0.0;0.0;0.0;7.38;320;17.0;330;25.95;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-03-24;34.0;43.0;0.73;0.0;0.0;7.61;50;17.9;50;25.95;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-03-27;34.0;52.0;0.0;0.0;0.0;6.04;290;17.0;280;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-03-29;28.0;57.9;0.0;0.0;0.0;2.46;240;14.09;260;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-04-02;35.1;60.1;0.0;0.0;0.0;4.7;300;16.11;240;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-04-04;39.0;48.0;0.72;0.0;0.0;10.51;50;17.0;50;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-04-08;52.0;78.1;0.0;0.0;0.0;9.84;230;21.03;240;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-04-12;63.0;80.1;1.04;0.0;0.0;12.3;230;23.94;230;33.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-04-13;52.0;73.9;0.0;0.0;0.0;3.8;240;14.09;270;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-04-18;62.1;79.0;0.0;0.0;0.0;8.95;160;18.12;170;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-04-22;35.1;61.0;0.01;0.0;0.0;10.51;50;19.91;50;25.95;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-05-01;57.0;62.1;0.01;0.0;0.0;9.84;50;19.91;80;29.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-05-12;52.0;72.0;0.0;0.0;0.0;5.82;280;16.11;280;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-05-13;44.1;64.9;0.0;0.0;0.0;3.36;280;16.11;250;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-05-14;39.0;70.0;0.0;0.0;0.0;4.7;230;17.0;240;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-05-22;69.1;82.9;0.01;0.0;0.0;9.17;170;14.99;220;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-05-26;48.0;73.0;0.0;0.0;0.0;2.01;240;12.97;240;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-05-28;64.0;84.9;0.0;0.0;0.0;9.17;220;16.11;210;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-06-03;64.0;82.9;0.45;0.0;0.0;5.59;330;16.11;330;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-06-06;66.0;77.0;0.38;0.0;0.0;8.5;140;17.0;150;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-06-15;57.0;84.9;0.0;0.0;0.0;4.47;230;14.99;220;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-06-22;69.1;82.0;0.0;0.0;0.0;6.71;130;17.0;130;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-06-26;69.1;91.9;0.29;0.0;0.0;9.4;340;19.91;330;31.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-07-05;72.0;89.1;0.0;0.0;0.0;7.61;140;14.09;170;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-07-06;73.0;88.0;0.01;0.0;0.0;6.49;190;17.0;180;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-07-12;70.0;77.0;0.05;0.0;0.0;4.25;170;12.97;50;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-07-15;69.1;90.0;0.0;0.0;0.0;2.24;70;8.95;90;31.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-07-27;68.0;88.0;0.13;0.0;0.0;4.25;300;14.09;300;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-07-29;69.1;87.1;0.03;0.0;0.0;2.24;230;14.09;200;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-01;70.0;87.1;0.0;0.0;0.0;4.92;240;14.09;240;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-03;70.0;91.0;2.3;0.0;0.0;5.82;120;18.12;130;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-04;66.0;84.0;0.0;0.0;0.0;4.25;50;14.09;30;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-08;72.0;91.0;0.0;0.0;0.0;3.8;240;12.08;260;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-10;73.0;93.9;0.08;0.0;0.0;6.71;230;10.96;;;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2013-08-15;59.0;75.9;0.0;0.0;0.0;5.37;50;12.97;80;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-16;59.0;71.1;0.0;0.0;0.0;4.25;50;10.07;50;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-17;64.0;73.0;0.19;0.0;0.0;7.38;50;12.97;60;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-20;68.0;82.9;0.0;0.0;0.0;1.34;130;6.93;120;10.07;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-28;70.0;82.9;0.0;0.0;0.0;3.58;230;12.97;230;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-08-30;64.9;88.0;0.0;0.0;0.0;2.91;60;8.05;110;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-06;64.0;82.0;0.0;0.0;0.0;4.92;50;14.09;50;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-29;52.0;75.0;0.0;0.0;0.0;3.36;50;14.09;40;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-09-30;51.1;75.9;0.0;0.0;0.0;1.79;50;10.07;20;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-10-09;54.0;62.1;0.19;0.0;0.0;9.84;40;17.0;10;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-10-24;35.1;59.0;0.0;0.0;0.0;4.25;270;14.99;240;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-10-26;29.1;59.0;0.0;0.0;0.0;5.14;230;16.11;270;23.94;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-10-31;57.9;75.9;0.0;0.0;0.0;8.72;200;19.91;210;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-01;60.1;73.0;1.23;0.0;0.0;12.53;220;21.92;180;29.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-05;37.0;57.0;0.0;0.0;0.0;5.14;40;12.08;40;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-10;37.9;72.0;0.0;0.0;0.0;5.37;280;17.0;270;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-11;32.0;59.0;0.0;0.0;0.0;1.79;140;8.95;150;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-16;50.0;69.1;0.0;0.0;0.0;3.13;30;8.95;20;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-22;46.9;71.1;0.03;0.0;0.0;5.37;230;17.0;230;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-25;18.1;43.0;0.0;0.0;0.0;2.01;170;10.07;160;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-26;37.0;66.0;0.83;0.0;0.0;8.05;170;18.12;170;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-27;30.2;50.0;0.71;0.0;0.0;6.26;310;14.99;330;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-11-30;27.1;48.0;0.0;0.0;0.0;3.58;40;12.08;30;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-06;64.9;79.0;0.0;0.0;0.0;13.87;230;27.96;230;36.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-15;34.0;54.0;0.03;0.0;0.0;4.92;310;12.97;280;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-22;64.0;78.1;0.28;0.0;0.0;14.09;220;25.95;220;35.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-27;26.2;52.0;0.0;0.0;0.0;1.12;40;8.05;30;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-28;25.2;59.0;0.0;0.0;0.0;1.12;240;8.95;230;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-05;37.0;62.1;0.0;0.0;0.0;4.92;180;16.11;180;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-17;29.1;55.9;0.0;0.0;0.0;9.17;230;21.03;230;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-23;16.2;37.9;0.0;0.0;0.0;4.7;30;14.99;10;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-28;18.1;33.1;0.18;1.18;0.0;8.28;80;14.99;20;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-29;14.2;27.1;0.0;0.2;1.18;4.03;10;10.07;10;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-30;7.2;37.9;0.0;0.0;1.18;1.79;100;12.08;110;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-02;41.0;64.0;0.0;0.0;0.0;8.05;230;18.12;230;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-04;37.9;39.9;0.48;0.0;0.0;7.61;80;16.11;80;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-06;31.1;42.1;0.0;0.0;0.0;3.58;50;10.07;330;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-07;35.1;52.0;0.0;0.0;0.0;2.91;240;10.07;220;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-10;35.1;43.0;0.08;0.0;0.0;2.91;30;12.97;40;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-12;23.2;30.2;0.64;3.31;0.0;10.96;40;17.0;50;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-21;41.0;73.0;0.4;0.0;0.0;11.41;250;31.99;250;40.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-22;36.0;64.0;0.0;0.0;0.0;2.01;240;8.05;160;10.07;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-25;29.1;53.1;0.0;0.0;0.0;3.13;40;10.07;310;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-26;32.0;48.9;0.0;0.0;0.0;3.58;40;10.07;40;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-28;26.2;45.0;0.0;0.0;0.0;8.95;70;17.0;80;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-04;16.2;37.9;0.0;0.0;0.0;7.38;40;17.0;30;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-12;42.1;70.0;0.35;0.0;0.0;12.97;220;29.08;320;33.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-21;32.0;69.1;0.0;0.0;0.0;5.37;230;17.0;230;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-25;33.1;45.0;0.03;0.0;0.0;5.82;120;12.97;320;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-27;24.3;59.0;0.0;0.0;0.0;6.93;210;17.0;220;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-30;42.1;62.1;0.23;0.0;0.0;10.51;250;25.05;270;36.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-01;39.0;80.1;0.0;0.0;0.0;2.68;230;16.11;230;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-02;52.0;86.0;0.0;0.0;0.0;6.26;230;18.12;230;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-05;53.1;71.1;0.0;0.0;0.0;6.04;350;14.99;330;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-06;44.1;60.1;0.0;0.0;0.0;9.62;60;18.12;60;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-07;43.0;64.0;1.42;0.0;0.0;6.93;200;18.12;200;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
